"Day","Description","ManuPreference","CompPreference","AvgUserCount","UserCountStdDev"
"30","F0","pg","audio","471.5875","344.8806"
"30","F0","pg","dvd","541.0250","463.6886"
"30","F0","pg","tv","519.1125","363.0312"
"30","F1","flat","audio","413.9000","223.0789"
"30","F1","flat","dvd","367.0250","216.5378"
"30","F1","flat","tv","427.7125","245.5319"
"30","F1","lioneer","audio","364.7250","211.9258"
"30","F1","lioneer","dvd","363.1750","215.3550"
"30","F1","lioneer","tv","361.7125","199.8992"
"30","F1","pg","audio","366.7750","196.5040"
"30","F1","pg","dvd","347.0500","208.3537"
"30","F1","pg","tv","383.7000","207.3189"
"30","F2","flat","audio","359.7250","182.4104"
"30","F2","flat","dvd","348.4250","190.2642"
"30","F2","flat","tv","362.9625","188.4066"
"30","F2","lioneer","audio","324.2250","153.4334"
"30","F2","lioneer","dvd","323.3500","157.3400"
"30","F2","lioneer","tv","319.8875","153.5362"
"30","F2","pg","audio","343.8375","165.2035"
"30","F2","pg","dvd","313.8375","153.4965"
"30","F2","pg","tv","371.9500","190.5453"
"30","Informational Search","flat","audio","320.8500","500.9202"
"30","Informational Search","flat","dvd","396.6875","595.8080"
"30","Informational Search","flat","tv","378.0250","566.3822"
"30","Informational Search","lioneer","audio","292.5875","502.4098"
"30","Informational Search","lioneer","dvd","312.7875","495.3245"
"30","Informational Search","lioneer","tv","347.8250","534.6831"
"30","Informational Search","pg","audio","353.3250","548.8679"
"30","Informational Search","pg","dvd","313.7500","496.5400"
"30","Informational Search","pg","tv","270.8250","452.4072"
"30","Non-Searching","flat","audio","8126.9125","1001.5862"
"30","Non-Searching","flat","dvd","8217.9250","1037.9587"
"30","Non-Searching","flat","tv","8082.6000","1073.2388"
"30","Non-Searching","lioneer","audio","8402.8750","821.7543"
"30","Non-Searching","lioneer","dvd","8345.7750","967.5939"
"30","Non-Searching","lioneer","tv","8331.3125","914.9288"
"30","Non-Searching","pg","audio","8326.3000","868.7852"
"30","Non-Searching","pg","dvd","8353.9625","956.0416"
"30","Non-Searching","pg","tv","8315.2500","845.3549"
"30","Transacted","flat","audio","153.4125","71.7225"
"30","Transacted","flat","dvd","141.2000","70.6977"
"30","Transacted","flat","tv","146.5125","69.3632"
"30","Transacted","lioneer","audio","131.4500","59.9281"
"30","Transacted","lioneer","dvd","128.0875","61.0662"
"30","Transacted","lioneer","tv","135.0875","67.8913"
"30","Transacted","pg","audio","138.1750","63.2868"
"30","Transacted","pg","dvd","130.3750","66.5066"
"30","Transacted","pg","tv","139.1625","60.0996"
"31","F0","flat","audio","608.4000","435.8518"
"31","F0","flat","dvd","584.5250","464.0331"
"31","F0","flat","tv","621.7750","474.8829"
"31","F0","lioneer","audio","496.0500","365.9424"
"31","F0","lioneer","dvd","537.9000","429.1995"
"31","F0","lioneer","tv","541.0750","411.9236"
"31","F0","pg","audio","520.1000","388.6044"
"31","F0","pg","dvd","550.2250","436.1924"
"31","F0","pg","tv","508.3375","374.4582"
"31","F1","flat","audio","425.7500","231.4858"
"31","F1","flat","dvd","382.8375","226.6949"
"31","F1","flat","tv","436.9250","246.5310"
"31","F1","lioneer","audio","362.5500","198.8903"
"31","F1","lioneer","dvd","375.0000","230.7705"
"31","F1","lioneer","tv","369.5000","206.6012"
"31","F1","pg","audio","368.7750","192.1928"
"31","F1","pg","dvd","361.9500","225.7424"
"31","F1","pg","tv","378.4625","198.3829"
"31","F2","flat","audio","365.2500","184.1443"
"31","F2","flat","dvd","349.4500","183.0087"
"31","F2","flat","tv","372.6500","191.7512"
"31","F2","lioneer","audio","330.4625","155.5542"
"31","F2","lioneer","dvd","327.9750","165.7165"
"31","F2","lioneer","tv","327.2750","157.9559"
"31","F2","pg","audio","345.7125","165.3642"
"31","F2","pg","dvd","319.6000","158.1470"
"31","F2","pg","tv","367.8625","185.7599"
"31","Informational Search","flat","audio","227.7125","388.5418"
"31","Informational Search","flat","dvd","309.8000","488.8803"
"31","Informational Search","flat","tv","277.9875","447.9877"
"31","Informational Search","lioneer","audio","256.9750","424.9717"
"31","Informational Search","lioneer","dvd","339.4125","523.5715"
"31","Informational Search","lioneer","tv","306.4375","487.3339"
"31","Informational Search","pg","audio","294.3625","483.7810"
"31","Informational Search","pg","dvd","383.9000","563.4146"
"31","Informational Search","pg","tv","290.0250","472.9854"
"31","Non-Searching","flat","audio","8223.9125","967.0600"
"31","Non-Searching","flat","dvd","8229.3000","1014.9299"
"31","Non-Searching","flat","tv","8138.1250","1070.2621"
"31","Non-Searching","lioneer","audio","8429.1250","850.3960"
"31","Non-Searching","lioneer","dvd","8293.2750","974.9917"
"31","Non-Searching","lioneer","tv","8324.7250","906.9437"
"31","Non-Searching","pg","audio","8333.7500","838.8420"
"31","Non-Searching","pg","dvd","8259.1625","1110.2122"
"31","Non-Searching","pg","tv","8319.2500","866.1807"
"31","Transacted","flat","audio","148.9750","73.8783"
"31","Transacted","flat","dvd","144.0875","73.2610"
"31","Transacted","flat","tv","152.5375","79.5908"
"31","Transacted","lioneer","audio","124.8375","58.7253"
"31","Transacted","lioneer","dvd","126.4375","57.2215"
"31","Transacted","lioneer","tv","130.9875","61.4903"
"31","Transacted","pg","audio","137.3000","66.4689"
"31","Transacted","pg","dvd","125.1625","60.9939"
"31","Transacted","pg","tv","136.0625","60.5919"
"32","F0","flat","audio","544.3375","410.4934"
"32","F0","flat","dvd","573.1125","456.6763"
"32","F0","flat","tv","584.8750","468.5641"
"32","F0","lioneer","audio","483.7125","386.2103"
"32","F0","lioneer","dvd","557.1375","425.2159"
"32","F0","lioneer","tv","542.0500","405.8478"
"32","F0","pg","audio","522.3750","381.5722"
"32","F0","pg","dvd","596.2125","509.7388"
"32","F0","pg","tv","509.6625","386.4755"
"32","F1","flat","audio","421.2125","235.2616"
"32","F1","flat","dvd","399.0125","237.8402"
"32","F1","flat","tv","432.8750","251.2820"
"32","F1","lioneer","audio","363.0250","200.2979"
"32","F1","lioneer","dvd","383.7750","238.2543"
"32","F1","lioneer","tv","380.2500","213.1379"
"32","F1","pg","audio","371.3875","190.1011"
"32","F1","pg","dvd","381.5375","245.2016"
"32","F1","pg","tv","373.8000","200.7971"
"32","F2","flat","audio","370.9125","193.1932"
"32","F2","flat","dvd","352.8750","181.8969"
"32","F2","flat","tv","383.7125","196.4746"
"32","F2","lioneer","audio","333.3250","159.8963"
"32","F2","lioneer","dvd","341.1125","176.3192"
"32","F2","lioneer","tv","335.3125","159.3365"
"32","F2","pg","audio","347.7625","160.4102"
"32","F2","pg","dvd","333.1625","170.3109"
"32","F2","pg","tv","368.3000","181.7840"
"32","Informational Search","flat","audio","259.3750","444.5523"
"32","Informational Search","flat","dvd","258.3000","427.9988"
"32","Informational Search","flat","tv","295.3250","490.3028"
"32","Informational Search","lioneer","audio","335.5875","546.6218"
"32","Informational Search","lioneer","dvd","310.6375","503.1770"
"32","Informational Search","lioneer","tv","338.8750","538.0620"
"32","Informational Search","pg","audio","318.5875","506.4669"
"32","Informational Search","pg","dvd","294.5750","462.1660"
"32","Informational Search","pg","tv","234.2250","394.6408"
"32","Non-Searching","flat","audio","8268.9250","929.2643"
"32","Non-Searching","flat","dvd","8282.1000","933.9865"
"32","Non-Searching","flat","tv","8165.0500","970.1250"
"32","Non-Searching","lioneer","audio","8364.8250","895.8457"
"32","Non-Searching","lioneer","dvd","8276.0500","1028.8153"
"32","Non-Searching","lioneer","tv","8275.4125","907.2811"
"32","Non-Searching","pg","audio","8309.6250","875.3170"
"32","Non-Searching","pg","dvd","8269.2250","1150.9506"
"32","Non-Searching","pg","tv","8379.5250","857.4341"
"32","Transacted","flat","audio","135.2375","63.1491"
"32","Transacted","flat","dvd","134.6000","65.4174"
"32","Transacted","flat","tv","138.1625","71.9200"
"32","Transacted","lioneer","audio","119.5250","55.3886"
"32","Transacted","lioneer","dvd","131.2875","66.3273"
"32","Transacted","lioneer","tv","128.1000","63.8629"
"32","Transacted","pg","audio","130.2625","60.8428"
"32","Transacted","pg","dvd","125.2875","66.9433"
"32","Transacted","pg","tv","134.4875","65.1232"
"33","F0","flat","audio","515.8125","381.4907"
"33","F0","flat","dvd","535.3125","396.9717"
"33","F0","flat","tv","563.0500","401.8863"
"33","F0","lioneer","audio","519.6125","404.1045"
"33","F0","lioneer","dvd","556.5750","451.8917"
"33","F0","lioneer","tv","560.2125","410.4743"
"33","F0","pg","audio","536.9375","380.2414"
"33","F0","pg","dvd","573.6500","496.7806"
"33","F0","pg","tv","475.6125","379.9790"
"33","F1","flat","audio","407.5000","232.3194"
"33","F1","flat","dvd","398.6750","239.1543"
"33","F1","flat","tv","426.9125","247.1657"
"33","F1","lioneer","audio","365.3750","206.2135"
"33","F1","lioneer","dvd","387.0000","238.5107"
"33","F1","lioneer","tv","385.0875","208.8847"
"33","F1","pg","audio","374.3625","189.5716"
"33","F1","pg","dvd","395.0375","269.2409"
"33","F1","pg","tv","363.8750","201.2209"
"33","F2","flat","audio","366.9250","189.8109"
"33","F2","flat","dvd","352.8750","182.9548"
"33","F2","flat","tv","381.2375","195.2778"
"33","F2","lioneer","audio","334.6625","164.0507"
"33","F2","lioneer","dvd","346.6750","188.7101"
"33","F2","lioneer","tv","341.5875","158.6624"
"33","F2","pg","audio","345.1625","157.5438"
"33","F2","pg","dvd","339.1750","184.3552"
"33","F2","pg","tv","362.0250","173.6834"
"33","Informational Search","flat","audio","271.8250","455.1496"
"33","Informational Search","flat","dvd","227.5625","379.0070"
"33","Informational Search","flat","tv","261.7250","412.8318"
"33","Informational Search","lioneer","audio","322.6250","507.3158"
"33","Informational Search","lioneer","dvd","324.8125","511.0298"
"33","Informational Search","lioneer","tv","359.4375","540.9481"
"33","Informational Search","pg","audio","260.6125","448.5498"
"33","Informational Search","pg","dvd","223.8750","349.4838"
"33","Informational Search","pg","tv","211.0000","372.5430"
"33","Non-Searching","flat","audio","8289.5125","891.2362"
"33","Non-Searching","flat","dvd","8343.1875","892.8707"
"33","Non-Searching","flat","tv","8214.0375","988.5015"
"33","Non-Searching","lioneer","audio","8323.9750","949.7263"
"33","Non-Searching","lioneer","dvd","8245.1250","1052.8257"
"33","Non-Searching","lioneer","tv","8211.3000","940.7212"
"33","Non-Searching","pg","audio","8340.5250","855.4295"
"33","Non-Searching","pg","dvd","8334.5625","1116.7086"
"33","Non-Searching","pg","tv","8447.0750","788.6569"
"33","Transacted","flat","audio","148.4250","74.1156"
"33","Transacted","flat","dvd","142.3875","65.7207"
"33","Transacted","flat","tv","153.0375","71.5630"
"33","Transacted","lioneer","audio","133.7500","65.4346"
"33","Transacted","lioneer","dvd","139.8125","66.0190"
"33","Transacted","lioneer","tv","142.3750","73.6503"
"33","Transacted","pg","audio","142.4000","70.6020"
"33","Transacted","pg","dvd","133.7000","73.9206"
"33","Transacted","pg","tv","140.4125","74.1520"
"34","F0","flat","audio","504.6625","358.9669"
"34","F0","flat","dvd","493.9000","353.7225"
"34","F0","flat","tv","531.2500","408.1276"
"34","F0","lioneer","audio","535.2000","419.1587"
"34","F0","lioneer","dvd","563.4000","458.0123"
"34","F0","lioneer","tv","582.5500","432.2286"
"34","F0","pg","audio","514.0250","381.0701"
"34","F0","pg","dvd","518.0625","443.9610"
"34","F0","pg","tv","442.6875","330.7119"
"34","F1","flat","audio","391.1000","218.0548"
"34","F1","flat","dvd","386.7625","228.6384"
"34","F1","flat","tv","415.4500","243.4020"
"34","F1","lioneer","audio","372.3625","216.3685"
"34","F1","lioneer","dvd","394.0250","244.4692"
"34","F1","lioneer","tv","393.2250","210.6491"
"34","F1","pg","audio","373.9125","195.1584"
"34","F1","pg","dvd","391.7625","277.4372"
"34","F1","pg","tv","348.0625","196.6352"
"34","F2","flat","audio","359.4125","187.0450"
"34","F2","flat","dvd","343.5625","180.4575"
"34","F2","flat","tv","374.0000","191.6031"
"34","F2","lioneer","audio","332.8125","168.8654"
"34","F2","lioneer","dvd","347.7875","192.6580"
"34","F2","lioneer","tv","342.0250","158.8030"
"34","F2","pg","audio","335.8625","152.6710"
"34","F2","pg","dvd","339.1125","193.4461"
"34","F2","pg","tv","348.0375","164.4234"
"34","Informational Search","flat","audio","311.5250","503.8756"
"34","Informational Search","flat","dvd","285.8000","494.0041"
"34","Informational Search","flat","tv","296.7625","502.8932"
"34","Informational Search","lioneer","audio","315.9750","516.7800"
"34","Informational Search","lioneer","dvd","276.6375","458.8444"
"34","Informational Search","lioneer","tv","280.9875","441.5519"
"34","Informational Search","pg","audio","292.5750","480.5632"
"34","Informational Search","pg","dvd","300.1375","495.0162"
"34","Informational Search","pg","tv","305.4750","514.9870"
"34","Non-Searching","flat","audio","8279.7250","889.5168"
"34","Non-Searching","flat","dvd","8340.2875","900.7722"
"34","Non-Searching","flat","tv","8227.9750","898.8467"
"34","Non-Searching","lioneer","audio","8301.2875","984.7385"
"34","Non-Searching","lioneer","dvd","8270.4875","1004.0739"
"34","Non-Searching","lioneer","tv","8245.5875","933.7979"
"34","Non-Searching","pg","audio","8336.9000","965.4064"
"34","Non-Searching","pg","dvd","8313.9625","1083.7331"
"34","Non-Searching","pg","tv","8412.4625","829.5287"
"34","Transacted","flat","audio","153.5750","69.5810"
"34","Transacted","flat","dvd","149.6875","66.5873"
"34","Transacted","flat","tv","154.5625","71.6202"
"34","Transacted","lioneer","audio","142.3625","66.2865"
"34","Transacted","lioneer","dvd","147.6625","72.2840"
"34","Transacted","lioneer","tv","155.6250","70.5692"
"34","Transacted","pg","audio","146.7250","62.8405"
"34","Transacted","pg","dvd","136.9625","78.3506"
"34","Transacted","pg","tv","143.2750","65.1792"
"35","F0","flat","audio","519.2500","381.4964"
"35","F0","flat","dvd","498.3375","381.1752"
"35","F0","flat","tv","533.0125","384.6062"
"35","F0","lioneer","audio","544.3750","436.5419"
"35","F0","lioneer","dvd","541.8250","425.8351"
"35","F0","lioneer","tv","556.4875","409.4604"
"35","F0","pg","audio","516.7000","437.7148"
"35","F0","pg","dvd","524.5750","417.4223"
"35","F0","pg","tv","475.6000","376.4884"
"35","F1","flat","audio","388.4500","208.8521"
"35","F1","flat","dvd","376.6750","215.2638"
"35","F1","flat","tv","408.5250","231.5255"
"35","F1","lioneer","audio","378.7375","223.7404"
"35","F1","lioneer","dvd","397.3000","248.0566"
"35","F1","lioneer","tv","399.8000","219.4332"
"35","F1","pg","audio","374.5500","211.6766"
"35","F1","pg","dvd","388.4125","273.0952"
"35","F1","pg","tv","340.3750","194.5651"
"35","F2","flat","audio","361.1750","187.3767"
"35","F2","flat","dvd","343.4875","178.2235"
"35","F2","flat","tv","374.0750","188.6250"
"35","F2","lioneer","audio","338.3250","171.2826"
"35","F2","lioneer","dvd","348.4750","192.4357"
"35","F2","lioneer","tv","344.8375","163.6133"
"35","F2","pg","audio","338.4375","159.9348"
"35","F2","pg","dvd","343.1625","203.4620"
"35","F2","pg","tv","344.3250","159.4424"
"35","Informational Search","flat","audio","321.2375","529.8896"
"35","Informational Search","flat","dvd","297.9750","497.8306"
"35","Informational Search","flat","tv","335.9500","519.5605"
"35","Informational Search","lioneer","audio","275.9125","450.6297"
"35","Informational Search","lioneer","dvd","300.8625","482.3170"
"35","Informational Search","lioneer","tv","251.3375","428.0666"
"35","Informational Search","pg","audio","260.2000","416.5025"
"35","Informational Search","pg","dvd","366.5750","564.3028"
"35","Informational Search","pg","tv","304.4750","501.9343"
"35","Non-Searching","flat","audio","8269.3875","882.2133"
"35","Non-Searching","flat","dvd","8342.5250","887.1093"
"35","Non-Searching","flat","tv","8203.4250","1022.6421"
"35","Non-Searching","lioneer","audio","8325.3750","962.0159"
"35","Non-Searching","lioneer","dvd","8272.4875","1045.2729"
"35","Non-Searching","lioneer","tv","8306.6500","894.1150"
"35","Non-Searching","pg","audio","8376.3750","1016.9578"
"35","Non-Searching","pg","dvd","8242.7500","1107.1975"
"35","Non-Searching","pg","tv","8398.7125","850.4698"
"35","Transacted","flat","audio","140.5000","62.2481"
"35","Transacted","flat","dvd","141.0000","68.7024"
"35","Transacted","flat","tv","145.0125","62.5840"
"35","Transacted","lioneer","audio","137.2750","70.7446"
"35","Transacted","lioneer","dvd","139.0500","68.1432"
"35","Transacted","lioneer","tv","140.8875","65.2221"
"35","Transacted","pg","audio","133.7375","60.7338"
"35","Transacted","pg","dvd","134.5250","71.2350"
"35","Transacted","pg","tv","136.5125","64.2275"
"36","F0","flat","audio","536.6000","412.4806"
"36","F0","flat","dvd","504.5625","383.8992"
"36","F0","flat","tv","555.9750","456.6401"
"36","F0","lioneer","audio","527.8000","417.9350"
"36","F0","lioneer","dvd","539.5625","434.0745"
"36","F0","lioneer","tv","521.6125","390.9578"
"36","F0","pg","audio","500.1250","440.8226"
"36","F0","pg","dvd","565.5000","456.8872"
"36","F0","pg","tv","499.5000","400.9587"
"36","F1","flat","audio","387.5875","206.5828"
"36","F1","flat","dvd","375.8500","209.2004"
"36","F1","flat","tv","402.5875","230.8218"
"36","F1","lioneer","audio","385.0625","231.2863"
"36","F1","lioneer","dvd","395.7375","247.2196"
"36","F1","lioneer","tv","399.0625","223.4759"
"36","F1","pg","audio","372.5625","233.9115"
"36","F1","pg","dvd","394.3125","265.0708"
"36","F1","pg","tv","343.3125","194.2447"
"36","F2","flat","audio","360.1750","178.1519"
"36","F2","flat","dvd","342.1250","172.6660"
"36","F2","flat","tv","374.6125","189.6622"
"36","F2","lioneer","audio","342.6250","171.3237"
"36","F2","lioneer","dvd","354.9250","200.2149"
"36","F2","lioneer","tv","349.7750","167.0086"
"36","F2","pg","audio","338.8750","166.9275"
"36","F2","pg","dvd","355.4250","215.5697"
"36","F2","pg","tv","339.8250","151.3490"
"36","Informational Search","flat","audio","344.8125","555.9283"
"36","Informational Search","flat","dvd","257.3125","414.4639"
"36","Informational Search","flat","tv","262.3000","418.1054"
"36","Informational Search","lioneer","audio","293.6625","471.0037"
"36","Informational Search","lioneer","dvd","429.4625","609.9762"
"36","Informational Search","lioneer","tv","321.7625","514.6409"
"36","Informational Search","pg","audio","296.5125","490.7052"
"36","Informational Search","pg","dvd","349.6375","532.2281"
"36","Informational Search","pg","tv","289.5750","470.7710"
"36","Non-Searching","flat","audio","8230.7250","883.3922"
"36","Non-Searching","flat","dvd","8380.4625","870.8894"
"36","Non-Searching","flat","tv","8256.2250","978.3005"
"36","Non-Searching","lioneer","audio","8323.5125","1033.6803"
"36","Non-Searching","lioneer","dvd","8143.5125","1079.8277"
"36","Non-Searching","lioneer","tv","8276.7250","956.6279"
"36","Non-Searching","pg","audio","8361.1875","986.4440"
"36","Non-Searching","pg","dvd","8200.5250","1042.5759"
"36","Non-Searching","pg","tv","8394.8125","908.8407"
"36","Transacted","flat","audio","140.1000","61.3206"
"36","Transacted","flat","dvd","139.6875","68.5351"
"36","Transacted","flat","tv","148.3000","74.9814"
"36","Transacted","lioneer","audio","127.3375","65.4983"
"36","Transacted","lioneer","dvd","136.8000","75.7851"
"36","Transacted","lioneer","tv","131.0625","53.3471"
"36","Transacted","pg","audio","130.7375","71.0387"
"36","Transacted","pg","dvd","134.6000","70.4229"
"36","Transacted","pg","tv","132.9750","65.1063"
"37","F0","flat","audio","559.8125","426.2160"
"37","F0","flat","dvd","491.9625","363.3965"
"37","F0","flat","tv","528.2250","414.9168"
"37","F0","lioneer","audio","526.7000","446.5682"
"37","F0","lioneer","dvd","612.4750","459.8199"
"37","F0","lioneer","tv","539.8375","420.6092"
"37","F0","pg","audio","510.1125","412.0499"
"37","F0","pg","dvd","583.4375","434.1958"
"37","F0","pg","tv","505.1750","416.8096"
"37","F1","flat","audio","394.3500","207.8948"
"37","F1","flat","dvd","368.9500","206.4771"
"37","F1","flat","tv","398.9625","240.3223"
"37","F1","lioneer","audio","385.6375","237.5656"
"37","F1","lioneer","dvd","407.3500","243.5569"
"37","F1","lioneer","tv","395.9250","226.5914"
"37","F1","pg","audio","372.7000","242.4721"
"37","F1","pg","dvd","405.1500","258.5405"
"37","F1","pg","tv","352.7250","209.5004"
"37","F2","flat","audio","362.7000","173.0843"
"37","F2","flat","dvd","344.3750","172.3512"
"37","F2","flat","tv","376.6250","189.8625"
"37","F2","lioneer","audio","347.9375","176.8864"
"37","F2","lioneer","dvd","367.5000","207.3939"
"37","F2","lioneer","tv","359.7625","178.4159"
"37","F2","pg","audio","342.2500","173.4690"
"37","F2","pg","dvd","365.8875","219.2813"
"37","F2","pg","tv","336.9875","150.7220"
"37","Informational Search","flat","audio","380.3875","568.2891"
"37","Informational Search","flat","dvd","237.2000","411.3457"
"37","Informational Search","flat","tv","198.4125","306.8669"
"37","Informational Search","lioneer","audio","317.8375","519.1320"
"37","Informational Search","lioneer","dvd","310.4125","474.8340"
"37","Informational Search","lioneer","tv","283.0750","436.6566"
"37","Informational Search","pg","audio","283.5375","470.7321"
"37","Informational Search","pg","dvd","247.0875","392.4989"
"37","Informational Search","pg","tv","235.5125","389.1035"
"37","Non-Searching","flat","audio","8164.1250","940.1224"
"37","Non-Searching","flat","dvd","8429.4500","806.9602"
"37","Non-Searching","flat","tv","8361.1000","953.1225"
"37","Non-Searching","lioneer","audio","8292.4125","1016.5898"
"37","Non-Searching","lioneer","dvd","8162.7125","1070.7747"
"37","Non-Searching","lioneer","tv","8292.8375","1040.0081"
"37","Non-Searching","pg","audio","8364.4250","928.2184"
"37","Non-Searching","pg","dvd","8269.9625","966.9568"
"37","Non-Searching","pg","tv","8442.0625","867.3837"
"37","Transacted","flat","audio","138.6250","70.2078"
"37","Transacted","flat","dvd","128.0625","66.2411"
"37","Transacted","flat","tv","136.6750","68.4779"
"37","Transacted","lioneer","audio","129.4750","74.8413"
"37","Transacted","lioneer","dvd","139.5500","76.9800"
"37","Transacted","lioneer","tv","128.5625","58.2902"
"37","Transacted","pg","audio","126.9750","70.4179"
"37","Transacted","pg","dvd","128.4750","62.3320"
"37","Transacted","pg","tv","127.5375","65.3837"
"38","F0","flat","audio","594.2750","449.4875"
"38","F0","flat","dvd","468.6125","337.8524"
"38","F0","flat","tv","471.8750","368.9464"
"38","F0","lioneer","audio","538.8000","437.9722"
"38","F0","lioneer","dvd","594.7875","451.6664"
"38","F0","lioneer","tv","529.7625","444.1821"
"38","F0","pg","audio","509.0500","381.5904"
"38","F0","pg","dvd","537.3125","386.1660"
"38","F0","pg","tv","476.4125","367.0807"
"38","F1","flat","audio","403.5750","212.0655"
"38","F1","flat","dvd","360.5375","197.8727"
"38","F1","flat","tv","382.1750","242.0597"
"38","F1","lioneer","audio","386.3375","240.3242"
"38","F1","lioneer","dvd","415.0000","245.0443"
"38","F1","lioneer","tv","391.2125","238.0165"
"38","F1","pg","audio","369.0625","232.8818"
"38","F1","pg","dvd","404.0250","246.3774"
"38","F1","pg","tv","349.4250","215.0014"
"38","F2","flat","audio","364.9500","169.6773"
"38","F2","flat","dvd","340.2500","167.0580"
"38","F2","flat","tv","369.0125","191.8823"
"38","F2","lioneer","audio","350.8000","180.3572"
"38","F2","lioneer","dvd","371.2125","212.6311"
"38","F2","lioneer","tv","357.7625","183.0723"
"38","F2","pg","audio","340.6875","179.6476"
"38","F2","pg","dvd","367.5500","215.8145"
"38","F2","pg","tv","332.6000","155.2797"
"38","Informational Search","flat","audio","230.8750","357.8210"
"38","Informational Search","flat","dvd","310.0000","521.6483"
"38","Informational Search","flat","tv","317.6500","530.6736"
"38","Informational Search","lioneer","audio","299.9250","487.5691"
"38","Informational Search","lioneer","dvd","302.0375","461.7955"
"38","Informational Search","lioneer","tv","366.6250","584.4407"
"38","Informational Search","pg","audio","250.4125","423.3272"
"38","Informational Search","pg","dvd","306.9625","504.5743"
"38","Informational Search","pg","tv","263.3000","451.1212"
"38","Non-Searching","flat","audio","8252.6625","879.3668"
"38","Non-Searching","flat","dvd","8386.8125","844.7137"
"38","Non-Searching","flat","tv","8320.7750","948.7479"
"38","Non-Searching","lioneer","audio","8286.3625","936.3059"
"38","Non-Searching","lioneer","dvd","8173.0250","1083.9260"
"38","Non-Searching","lioneer","tv","8214.6750","975.0617"
"38","Non-Searching","pg","audio","8394.1875","910.1048"
"38","Non-Searching","pg","dvd","8247.8500","940.3022"
"38","Non-Searching","pg","tv","8448.0500","898.3036"
"38","Transacted","flat","audio","153.6625","79.2193"
"38","Transacted","flat","dvd","133.7875","62.7076"
"38","Transacted","flat","tv","138.5125","74.5174"
"38","Transacted","lioneer","audio","137.7750","75.2539"
"38","Transacted","lioneer","dvd","143.9375","71.5336"
"38","Transacted","lioneer","tv","139.9625","67.7978"
"38","Transacted","pg","audio","136.6000","72.1898"
"38","Transacted","pg","dvd","136.3000","69.1025"
"38","Transacted","pg","tv","130.2125","66.9486"
"39","F0","flat","audio","537.6000","382.4964"
"39","F0","flat","dvd","492.0125","375.8113"
"39","F0","flat","tv","499.1750","389.7790"
"39","F0","lioneer","audio","536.3625","399.4964"
"39","F0","lioneer","dvd","576.6500","445.6480"
"39","F0","lioneer","tv","569.0375","434.8433"
"39","F0","pg","audio","483.9625","376.9974"
"39","F0","pg","dvd","536.0625","383.6387"
"39","F0","pg","tv","472.5625","383.6798"
"39","F1","flat","audio","399.5000","216.3689"
"39","F1","flat","dvd","356.6500","189.0398"
"39","F1","flat","tv","372.7875","234.2693"
"39","F1","lioneer","audio","385.4000","231.5808"
"39","F1","lioneer","dvd","418.6500","251.6165"
"39","F1","lioneer","tv","391.2000","234.2928"
"39","F1","pg","audio","367.4250","221.8128"
"39","F1","pg","dvd","397.8375","230.8391"
"39","F1","pg","tv","346.4000","215.7716"
"39","F2","flat","audio","357.2250","163.2006"
"39","F2","flat","dvd","331.8500","160.7307"
"39","F2","flat","tv","357.9750","187.0604"
"39","F2","lioneer","audio","344.7250","177.4901"
"39","F2","lioneer","dvd","368.3875","211.0051"
"39","F2","lioneer","tv","354.7500","176.6730"
"39","F2","pg","audio","332.2625","177.3687"
"39","F2","pg","dvd","365.4000","204.7079"
"39","F2","pg","tv","323.7500","157.7051"
"39","Informational Search","flat","audio","292.0375","469.7776"
"39","Informational Search","flat","dvd","276.1500","444.7514"
"39","Informational Search","flat","tv","220.6750","372.8891"
"39","Informational Search","lioneer","audio","253.6250","434.5430"
"39","Informational Search","lioneer","dvd","259.7250","436.5218"
"39","Informational Search","lioneer","tv","317.5625","502.6437"
"39","Informational Search","pg","audio","214.1250","373.5243"
"39","Informational Search","pg","dvd","257.8375","426.7984"
"39","Informational Search","pg","tv","276.7000","473.1433"
"39","Non-Searching","flat","audio","8263.5875","946.9741"
"39","Non-Searching","flat","dvd","8395.0125","889.9585"
"39","Non-Searching","flat","tv","8396.5125","880.0572"
"39","Non-Searching","lioneer","audio","8328.8375","919.4412"
"39","Non-Searching","lioneer","dvd","8223.1125","971.1881"
"39","Non-Searching","lioneer","tv","8208.6750","895.3778"
"39","Non-Searching","pg","audio","8460.3750","834.4866"
"39","Non-Searching","pg","dvd","8288.0625","910.5745"
"39","Non-Searching","pg","tv","8440.1500","867.8334"
"39","Transacted","flat","audio","150.0500","66.5766"
"39","Transacted","flat","dvd","148.3250","70.6884"
"39","Transacted","flat","tv","152.8750","72.7903"
"39","Transacted","lioneer","audio","151.0500","72.8690"
"39","Transacted","lioneer","dvd","153.4750","79.5904"
"39","Transacted","lioneer","tv","158.7750","75.3455"
"39","Transacted","pg","audio","141.8500","73.8289"
"39","Transacted","pg","dvd","154.8000","80.2984"
"39","Transacted","pg","tv","140.4375","69.5050"
"40","F0","flat","audio","534.3750","402.4551"
"40","F0","flat","dvd","491.3750","387.4419"
"40","F0","flat","tv","465.4875","358.5569"
"40","F0","lioneer","audio","510.4875","400.8675"
"40","F0","lioneer","dvd","541.1125","387.8476"
"40","F0","lioneer","tv","568.9875","389.8793"
"40","F0","pg","audio","452.5000","338.7575"
"40","F0","pg","dvd","512.3750","373.3021"
"40","F0","pg","tv","479.5625","376.2991"
